CHSA_Name,Facility,CHSA.Facility,duration,distance,chsa.long,chsa.lat,hosp.long,hosp.lat,dist.hav,CHSA_CD,CHSA_Title,CHSA_TITLE,LHA_CD,LHA_Name,LHA_Title,HA_CD,HA_ID,HA_Name,HA_Title,CHSA_UR_CLASS,CHSA_Pop2021,CHSA_AreaKm2,UR,service_type,appt_time,parking_cost,subunit_LP,subunit_IC,subunit_OOP,unit_cost
Oak Bay,Royal Jubilee Hospital,Oak Bay - Royal Jubilee Hospital,0.20600000000000002,5.1226,-123.302985487083,48.434832321266,-123.326541,48.434061,1.7418774706375657,4114,4114 Oak Bay,4114 Oak Bay,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,17990,12.6400643502,Urban,ED_CTAS_4,2.7,4.5,88.74924,44.37462,21.958848,155.082708
Oak Bay,Royal Jubilee Hospital,Oak Bay - Royal Jubilee Hospital,0.20600000000000002,5.1226,-123.302985487083,48.434832321266,-123.326541,48.434061,1.7418774706375657,4114,4114 Oak Bay,4114 Oak Bay,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,17990,12.6400643502,Urban,Hosp,53.6,26.75,1643.2352400000002,821.6176200000001,74.208848,2539.0617080000006
Oak Bay,Royal Jubilee Hospital,Oak Bay - Royal Jubilee Hospital,0.20600000000000002,5.1226,-123.302985487083,48.434832321266,-123.326541,48.434061,1.7418774706375657,4114,4114 Oak Bay,4114 Oak Bay,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,17990,12.6400643502,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Oaklands/Fernwood,Royal Jubilee Hospital,Oaklands/Fernwood - Royal Jubilee Hospital,0.08083333333333333,2.2344,-123.340297036801,48.4352944321724,-123.326541,48.434061,1.0252229486595608,4113,4113 Oaklands/Fernwood,4113 Oaklands/Fernwood,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,23074,4.50229036739,Urban,MD,0.76,2,25.67905,12.839525,3.0725119999999997,41.591087
Oaklands/Fernwood,Royal Jubilee Hospital,Oaklands/Fernwood - Royal Jubilee Hospital,0.08083333333333333,2.2344,-123.340297036801,48.4352944321724,-123.326541,48.434061,1.0252229486595608,4113,4113 Oaklands/Fernwood,4113 Oaklands/Fernwood,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,23074,4.50229036739,Urban,ED_CTAS_1,3.9,4.5,121.57465,60.787325,20.572512,202.934487
Oaklands/Fernwood,Royal Jubilee Hospital,Oaklands/Fernwood - Royal Jubilee Hospital,0.08083333333333333,2.2344,-123.340297036801,48.4352944321724,-123.326541,48.434061,1.0252229486595608,4113,4113 Oaklands/Fernwood,4113 Oaklands/Fernwood,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,23074,4.50229036739,Urban,ED_CTAS_4,2.7,4.5,84.92665000000001,42.463325000000005,20.572512,147.962487
Oaklands/Fernwood,Royal Jubilee Hospital,Oaklands/Fernwood - Royal Jubilee Hospital,0.08083333333333333,2.2344,-123.340297036801,48.4352944321724,-123.326541,48.434061,1.0252229486595608,4113,4113 Oaklands/Fernwood,4113 Oaklands/Fernwood,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,23074,4.50229036739,Urban,Hosp,53.6,26.75,1639.41265,819.706325,72.822512,2531.941487
Oaklands/Fernwood,Royal Jubilee Hospital,Oaklands/Fernwood - Royal Jubilee Hospital,0.08083333333333333,2.2344,-123.340297036801,48.4352944321724,-123.326541,48.434061,1.0252229486595608,4113,4113 Oaklands/Fernwood,4113 Oaklands/Fernwood,411,Greater Victoria,411 Greater Victoria,4,4 VIHA,Vancouver Island,4 Vancouver Island,2 - Large Urban,23074,4.50229036739,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Oakridge/Marpole,BC Children's Hospital,Oakridge/Marpole - BC Children's Hospital,0.23972222222222223,7.8318,-123.126015814277,49.2168302074338,-123.121258,49.246175,3.2849050293120814,3262,3262 Oakridge/Marpole,3262 Oakridge/Marpole,326,Vancouver - South,326 Vancouver - South,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,41569,10.0258768417,Urban,MD,0.76,8,30.531516666666665,15.265758333333332,11.759264,57.556539
Oakridge/Marpole,BC Children's Hospital,Oakridge/Marpole - BC Children's Hospital,0.23972222222222223,7.8318,-123.126015814277,49.2168302074338,-123.121258,49.246175,3.2849050293120814,3262,3262 Oakridge/Marpole,3262 Oakridge/Marpole,326,Vancouver - South,326 Vancouver - South,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,41569,10.0258768417,Urban,ED_CTAS_1,3.9,18,126.42711666666665,63.213558333333324,36.759264,226.399939
Oakridge/Marpole,BC Children's Hospital,Oakridge/Marpole - BC Children's Hospital,0.23972222222222223,7.8318,-123.126015814277,49.2168302074338,-123.121258,49.246175,3.2849050293120814,3262,3262 Oakridge/Marpole,3262 Oakridge/Marpole,326,Vancouver - South,326 Vancouver - South,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,41569,10.0258768417,Urban,ED_CTAS_4,2.7,18,89.77911666666668,44.88955833333334,36.759264,171.427939
Oakridge/Marpole,BC Children's Hospital,Oakridge/Marpole - BC Children's Hospital,0.23972222222222223,7.8318,-123.126015814277,49.2168302074338,-123.121258,49.246175,3.2849050293120814,3262,3262 Oakridge/Marpole,3262 Oakridge/Marpole,326,Vancouver - South,326 Vancouver - South,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,41569,10.0258768417,Urban,Hosp,53.6,37.5,1644.2651166666667,822.1325583333333,86.259264,2552.656939
Oakridge/Marpole,BC Children's Hospital,Oakridge/Marpole - BC Children's Hospital,0.23972222222222223,7.8318,-123.126015814277,49.2168302074338,-123.121258,49.246175,3.2849050293120814,3262,3262 Oakridge/Marpole,3262 Oakridge/Marpole,326,Vancouver - South,326 Vancouver - South,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,41569,10.0258768417,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Oceanside Rural,West Coast General Hospital,Oceanside Rural - West Coast General Hospital,1.1152777777777778,60.7306,-124.507367630402,49.3233868288874,-124.781792,49.248801,21.587019138779652,4253,4253 Oceanside Rural,4253 Oceanside Rural,425,Oceanside,425 Oceanside,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,22186,800.499777827,Rural,MD,0.76,2,57.270983333333334,28.635491666666667,31.150688,117.057163
Oceanside Rural,West Coast General Hospital,Oceanside Rural - West Coast General Hospital,1.1152777777777778,60.7306,-124.507367630402,49.3233868288874,-124.781792,49.248801,21.587019138779652,4253,4253 Oceanside Rural,4253 Oceanside Rural,425,Oceanside,425 Oceanside,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,22186,800.499777827,Rural,ED_CTAS_1,3.9,4.5,153.1665833333333,76.58329166666665,48.650688,278.400563
Oceanside Rural,West Coast General Hospital,Oceanside Rural - West Coast General Hospital,1.1152777777777778,60.7306,-124.507367630402,49.3233868288874,-124.781792,49.248801,21.587019138779652,4253,4253 Oceanside Rural,4253 Oceanside Rural,425,Oceanside,425 Oceanside,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,22186,800.499777827,Rural,ED_CTAS_4,2.7,4.5,116.51858333333334,58.25929166666667,48.650688,223.428563
Oceanside Rural,West Coast General Hospital,Oceanside Rural - West Coast General Hospital,1.1152777777777778,60.7306,-124.507367630402,49.3233868288874,-124.781792,49.248801,21.587019138779652,4253,4253 Oceanside Rural,4253 Oceanside Rural,425,Oceanside,425 Oceanside,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,22186,800.499777827,Rural,Hosp,53.6,26.75,1671.0045833333334,835.5022916666667,100.900688,2607.407563
Oceanside Rural,West Coast General Hospital,Oceanside Rural - West Coast General Hospital,1.1152777777777778,60.7306,-124.507367630402,49.3233868288874,-124.781792,49.248801,21.587019138779652,4253,4253 Oceanside Rural,4253 Oceanside Rural,425,Oceanside,425 Oceanside,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,22186,800.499777827,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Okanagan Mission,Kelowna General Hospital,Okanagan Mission - Kelowna General Hospital,0.3432777777777778,15.0732,-119.471474580221,49.8219144970004,-119.491273,49.873281,5.8920518610971655,1377,1377 Okanagan Mission,1377 Okanagan Mission,137,Central Okanagan,137 Central Okanagan,1,1 IHA,Interior,1 Interior,2 - Large Urban,27034,90.6997883128,Urban,MD,0.76,3,33.69410333333333,16.847051666666665,10.235136,60.776291
Okanagan Mission,Kelowna General Hospital,Okanagan Mission - Kelowna General Hospital,0.3432777777777778,15.0732,-119.471474580221,49.8219144970004,-119.491273,49.873281,5.8920518610971655,1377,1377 Okanagan Mission,1377 Okanagan Mission,137,Central Okanagan,137 Central Okanagan,1,1 IHA,Interior,1 Interior,2 - Large Urban,27034,90.6997883128,Urban,ED_CTAS_1,3.9,4.5,129.58970333333332,64.79485166666666,26.735136,221.119691
Okanagan Mission,Kelowna General Hospital,Okanagan Mission - Kelowna General Hospital,0.3432777777777778,15.0732,-119.471474580221,49.8219144970004,-119.491273,49.873281,5.8920518610971655,1377,1377 Okanagan Mission,1377 Okanagan Mission,137,Central Okanagan,137 Central Okanagan,1,1 IHA,Interior,1 Interior,2 - Large Urban,27034,90.6997883128,Urban,ED_CTAS_4,2.7,4.5,92.94170333333334,46.47085166666667,26.735136,166.147691
Okanagan Mission,Kelowna General Hospital,Okanagan Mission - Kelowna General Hospital,0.3432777777777778,15.0732,-119.471474580221,49.8219144970004,-119.491273,49.873281,5.8920518610971655,1377,1377 Okanagan Mission,1377 Okanagan Mission,137,Central Okanagan,137 Central Okanagan,1,1 IHA,Interior,1 Interior,2 - Large Urban,27034,90.6997883128,Urban,Hosp,53.6,12,1647.4277033333333,823.7138516666666,64.235136,2535.376691
Okanagan Mission,Kelowna General Hospital,Okanagan Mission - Kelowna General Hospital,0.3432777777777778,15.0732,-119.471474580221,49.8219144970004,-119.491273,49.873281,5.8920518610971655,1377,1377 Okanagan Mission,1377 Okanagan Mission,137,Central Okanagan,137 Central Okanagan,1,1 IHA,Interior,1 Interior,2 - Large Urban,27034,90.6997883128,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Panorama,Peace Arch Hospital,Panorama - Peace Arch Hospital,0.422,19.001,-122.829529188561,49.0970902280675,-122.793632,49.029793,7.935868148036757,2334,2334 Panorama,2334 Panorama,233,Surrey,233 Surrey,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,51720,39.3997301579,Urban,MD,0.76,3,36.098279999999995,18.049139999999998,12.12048,66.2679
Panorama,Peace Arch Hospital,Panorama - Peace Arch Hospital,0.422,19.001,-122.829529188561,49.0970902280675,-122.793632,49.029793,7.935868148036757,2334,2334 Panorama,2334 Panorama,233,Surrey,233 Surrey,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,51720,39.3997301579,Urban,ED_CTAS_1,3.9,7.5,131.99388,65.99694,31.62048,229.61129999999997
Panorama,Peace Arch Hospital,Panorama - Peace Arch Hospital,0.422,19.001,-122.829529188561,49.0970902280675,-122.793632,49.029793,7.935868148036757,2334,2334 Panorama,2334 Panorama,233,Surrey,233 Surrey,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,51720,39.3997301579,Urban,ED_CTAS_4,2.7,7.5,95.34588000000001,47.672940000000004,31.62048,174.6393
Panorama,Peace Arch Hospital,Panorama - Peace Arch Hospital,0.422,19.001,-122.829529188561,49.0970902280675,-122.793632,49.029793,7.935868148036757,2334,2334 Panorama,2334 Panorama,233,Surrey,233 Surrey,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,51720,39.3997301579,Urban,Hosp,53.6,16.5,1649.83188,824.91594,70.62048,2545.3683
Panorama,Peace Arch Hospital,Panorama - Peace Arch Hospital,0.422,19.001,-122.829529188561,49.0970902280675,-122.793632,49.029793,7.935868148036757,2334,2334 Panorama,2334 Panorama,233,Surrey,233 Surrey,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,51720,39.3997301579,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Parksville,Nanaimo Regional General Hospital,Parksville - Nanaimo Regional General Hospital,1.1849444444444444,73.3776,-124.323660918923,49.3221694466888,-123.969945,49.183502,29.980552410928105,4251,4251 Parksville,4251 Parksville,425,Oceanside,425 Oceanside,4,4 VIHA,Vancouver Island,4 Vancouver Island,4 - Small Urban,17720,25.9810183879,Urban,MD,0.76,2,59.39860333333333,29.699301666666663,37.221247999999996,126.319153
Parksville,Nanaimo Regional General Hospital,Parksville - Nanaimo Regional General Hospital,1.1849444444444444,73.3776,-124.323660918923,49.3221694466888,-123.969945,49.183502,29.980552410928105,4251,4251 Parksville,4251 Parksville,425,Oceanside,425 Oceanside,4,4 VIHA,Vancouver Island,4 Vancouver Island,4 - Small Urban,17720,25.9810183879,Urban,ED_CTAS_1,3.9,4.5,155.29420333333331,77.64710166666666,54.721247999999996,287.66255299999995
Parksville,Nanaimo Regional General Hospital,Parksville - Nanaimo Regional General Hospital,1.1849444444444444,73.3776,-124.323660918923,49.3221694466888,-123.969945,49.183502,29.980552410928105,4251,4251 Parksville,4251 Parksville,425,Oceanside,425 Oceanside,4,4 VIHA,Vancouver Island,4 Vancouver Island,4 - Small Urban,17720,25.9810183879,Urban,ED_CTAS_4,2.7,4.5,118.64620333333335,59.32310166666667,54.721247999999996,232.69055300000002
Parksville,Nanaimo Regional General Hospital,Parksville - Nanaimo Regional General Hospital,1.1849444444444444,73.3776,-124.323660918923,49.3221694466888,-123.969945,49.183502,29.980552410928105,4251,4251 Parksville,4251 Parksville,425,Oceanside,425 Oceanside,4,4 VIHA,Vancouver Island,4 Vancouver Island,4 - Small Urban,17720,25.9810183879,Urban,Hosp,53.6,26.75,1673.1322033333333,836.5661016666667,106.971248,2616.6695529999997
Parksville,Nanaimo Regional General Hospital,Parksville - Nanaimo Regional General Hospital,1.1849444444444444,73.3776,-124.323660918923,49.3221694466888,-123.969945,49.183502,29.980552410928105,4251,4251 Parksville,4251 Parksville,425,Oceanside,425 Oceanside,4,4 VIHA,Vancouver Island,4 Vancouver Island,4 - Small Urban,17720,25.9810183879,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Peace River North Rural,Fort St. John Hospital,Peace River North Rural - Fort St. John Hospital,4.3325555555555555,330.253,-122.63892474059,57.0888681072137,-120.817122,56.256892,144.88009252571356,5323,5323 Peace River North Rural,5323 Peace River North Rural,532,Peace River North,532 Peace River North,5,5 NHA,Northern,5 Northern,6 - Rural,13120,67020.1982414,Rural,MD,0.76,2,155.52664666666666,77.76332333333333,160.52143999999998,393.81140999999997
Peace River North Rural,Fort St. John Hospital,Peace River North Rural - Fort St. John Hospital,4.3325555555555555,330.253,-122.63892474059,57.0888681072137,-120.817122,56.256892,144.88009252571356,5323,5323 Peace River North Rural,5323 Peace River North Rural,532,Peace River North,532 Peace River North,5,5 NHA,Northern,5 Northern,6 - Rural,13120,67020.1982414,Rural,ED_CTAS_1,3.9,1.5,251.42224666666664,125.71112333333332,175.02143999999998,552.15481
Peace River North Rural,Fort St. John Hospital,Peace River North Rural - Fort St. John Hospital,4.3325555555555555,330.253,-122.63892474059,57.0888681072137,-120.817122,56.256892,144.88009252571356,5323,5323 Peace River North Rural,5323 Peace River North Rural,532,Peace River North,532 Peace River North,5,5 NHA,Northern,5 Northern,6 - Rural,13120,67020.1982414,Rural,ED_CTAS_4,2.7,1.5,214.77424666666667,107.38712333333334,175.02143999999998,497.18281
Peace River North Rural,Fort St. John Hospital,Peace River North Rural - Fort St. John Hospital,4.3325555555555555,330.253,-122.63892474059,57.0888681072137,-120.817122,56.256892,144.88009252571356,5323,5323 Peace River North Rural,5323 Peace River North Rural,532,Peace River North,532 Peace River North,5,5 NHA,Northern,5 Northern,6 - Rural,13120,67020.1982414,Rural,Hosp,53.6,18,1769.2602466666667,884.6301233333334,321.52144,2975.41181
Peace River North Rural,Fort St. John Hospital,Peace River North Rural - Fort St. John Hospital,4.3325555555555555,330.253,-122.63892474059,57.0888681072137,-120.817122,56.256892,144.88009252571356,5323,5323 Peace River North Rural,5323 Peace River North Rural,532,Peace River North,532 Peace River North,5,5 NHA,Northern,5 Northern,6 - Rural,13120,67020.1982414,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Peace River South Rural,Tumbler Ridge Health Centre,Peace River South Rural - Tumbler Ridge Health Centre,2.422055555555555,92.7076,-121.180393797507,55.364245353088,-121.00198,55.125373,28.901189694731176,5314,5314 Peace River South Rural,5314 Peace River South Rural,531,Peace River South,531 Peace River South,5,5 NHA,Northern,5 Northern,6 - Rural,8616,26170.837591,Rural,MD,0.76,2,97.17997666666666,48.58998833333333,46.499648,192.269613
Peace River South Rural,Tumbler Ridge Health Centre,Peace River South Rural - Tumbler Ridge Health Centre,2.422055555555555,92.7076,-121.180393797507,55.364245353088,-121.00198,55.125373,28.901189694731176,5314,5314 Peace River South Rural,5314 Peace River South Rural,531,Peace River South,531 Peace River South,5,5 NHA,Northern,5 Northern,6 - Rural,8616,26170.837591,Rural,ED_CTAS_1,3.9,1.5,193.07557666666665,96.53778833333332,60.999648,350.61301299999997
Peace River South Rural,Tumbler Ridge Health Centre,Peace River South Rural - Tumbler Ridge Health Centre,2.422055555555555,92.7076,-121.180393797507,55.364245353088,-121.00198,55.125373,28.901189694731176,5314,5314 Peace River South Rural,5314 Peace River South Rural,531,Peace River South,531 Peace River South,5,5 NHA,Northern,5 Northern,6 - Rural,8616,26170.837591,Rural,ED_CTAS_4,2.7,1.5,156.42757666666665,78.21378833333333,60.999648,295.641013
Peace River South Rural,Tumbler Ridge Health Centre,Peace River South Rural - Tumbler Ridge Health Centre,2.422055555555555,92.7076,-121.180393797507,55.364245353088,-121.00198,55.125373,28.901189694731176,5314,5314 Peace River South Rural,5314 Peace River South Rural,531,Peace River South,531 Peace River South,5,5 NHA,Northern,5 Northern,6 - Rural,8616,26170.837591,Rural,Hosp,53.6,18,1710.9135766666666,855.4567883333333,207.499648,2773.8700129999997
Peace River South Rural,Tumbler Ridge Health Centre,Peace River South Rural - Tumbler Ridge Health Centre,2.422055555555555,92.7076,-121.180393797507,55.364245353088,-121.00198,55.125373,28.901189694731176,5314,5314 Peace River South Rural,5314 Peace River South Rural,531,Peace River South,531 Peace River South,5,5 NHA,Northern,5 Northern,6 - Rural,8616,26170.837591,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Pemberton,Pemberton Health Centre,Pemberton - Pemberton Health Centre,4.380166666666667,70.67,-123.144824840059,50.4537262938658,-122.804482,50.32076,28.330603741723294,3353,3353 Pemberton,3353 Pemberton,335,Howe Sound,335 Howe Sound,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,6 - Rural,6845,5371.66809116,Rural,MD,0.76,8,156.98068999999998,78.49034499999999,41.9216,277.392635
Pemberton,Pemberton Health Centre,Pemberton - Pemberton Health Centre,4.380166666666667,70.67,-123.144824840059,50.4537262938658,-122.804482,50.32076,28.330603741723294,3353,3353 Pemberton,3353 Pemberton,335,Howe Sound,335 Howe Sound,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,6 - Rural,6845,5371.66809116,Rural,ED_CTAS_1,3.9,18,252.87628999999998,126.43814499999999,66.9216,446.236035
Pemberton,Pemberton Health Centre,Pemberton - Pemberton Health Centre,4.380166666666667,70.67,-123.144824840059,50.4537262938658,-122.804482,50.32076,28.330603741723294,3353,3353 Pemberton,3353 Pemberton,335,Howe Sound,335 Howe Sound,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,6 - Rural,6845,5371.66809116,Rural,ED_CTAS_4,2.7,18,216.22829000000002,108.11414500000001,66.9216,391.26403500000004
Pemberton,Pemberton Health Centre,Pemberton - Pemberton Health Centre,4.380166666666667,70.67,-123.144824840059,50.4537262938658,-122.804482,50.32076,28.330603741723294,3353,3353 Pemberton,3353 Pemberton,335,Howe Sound,335 Howe Sound,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,6 - Rural,6845,5371.66809116,Rural,Hosp,53.6,37.5,1770.7142900000001,885.3571450000001,116.4216,2772.4930350000004
Pemberton,Pemberton Health Centre,Pemberton - Pemberton Health Centre,4.380166666666667,70.67,-123.144824840059,50.4537262938658,-122.804482,50.32076,28.330603741723294,3353,3353 Pemberton,3353 Pemberton,335,Howe Sound,335 Howe Sound,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,6 - Rural,6845,5371.66809116,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Pender/Galiano/Saturna/Mayne,Lady Minto/Gulf Islands Hospital,Pender/Galiano/Saturna/Mayne - Lady Minto/Gulf Islands Hospital,1.9029444444444445,46.4374,-123.31365320563,48.8210015223351,-123.508599,48.861445,14.97541633070914,4142,4142 Pender/Galiano/Saturna/Mayne,4142 Pender/Galiano/Saturna/Mayne,414,Southern Gulf Islands,414 Southern Gulf Islands,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,6101,191.034516416,Rural,MD,0.76,2,81.32632333333333,40.66316166666667,24.289951999999996,146.279437
Pender/Galiano/Saturna/Mayne,Lady Minto/Gulf Islands Hospital,Pender/Galiano/Saturna/Mayne - Lady Minto/Gulf Islands Hospital,1.9029444444444445,46.4374,-123.31365320563,48.8210015223351,-123.508599,48.861445,14.97541633070914,4142,4142 Pender/Galiano/Saturna/Mayne,4142 Pender/Galiano/Saturna/Mayne,414,Southern Gulf Islands,414 Southern Gulf Islands,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,6101,191.034516416,Rural,ED_CTAS_1,3.9,4.5,177.2219233333333,88.61096166666665,41.789952,307.622837
Pender/Galiano/Saturna/Mayne,Lady Minto/Gulf Islands Hospital,Pender/Galiano/Saturna/Mayne - Lady Minto/Gulf Islands Hospital,1.9029444444444445,46.4374,-123.31365320563,48.8210015223351,-123.508599,48.861445,14.97541633070914,4142,4142 Pender/Galiano/Saturna/Mayne,4142 Pender/Galiano/Saturna/Mayne,414,Southern Gulf Islands,414 Southern Gulf Islands,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,6101,191.034516416,Rural,ED_CTAS_4,2.7,4.5,140.57392333333334,70.28696166666667,41.789952,252.650837
Pender/Galiano/Saturna/Mayne,Lady Minto/Gulf Islands Hospital,Pender/Galiano/Saturna/Mayne - Lady Minto/Gulf Islands Hospital,1.9029444444444445,46.4374,-123.31365320563,48.8210015223351,-123.508599,48.861445,14.97541633070914,4142,4142 Pender/Galiano/Saturna/Mayne,4142 Pender/Galiano/Saturna/Mayne,414,Southern Gulf Islands,414 Southern Gulf Islands,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,6101,191.034516416,Rural,Hosp,53.6,26.75,1695.0599233333332,847.5299616666666,94.039952,2636.629837
Pender/Galiano/Saturna/Mayne,Lady Minto/Gulf Islands Hospital,Pender/Galiano/Saturna/Mayne - Lady Minto/Gulf Islands Hospital,1.9029444444444445,46.4374,-123.31365320563,48.8210015223351,-123.508599,48.861445,14.97541633070914,4142,4142 Pender/Galiano/Saturna/Mayne,4142 Pender/Galiano/Saturna/Mayne,414,Southern Gulf Islands,414 Southern Gulf Islands,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,6101,191.034516416,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Penelakut and Thetis Islands,Cowichan District Hospital,Penelakut and Thetis Islands - Cowichan District Hospital,2.233277777777778,65.8506,-123.657480742097,49.0297436775279,-123.723323,48.785009,27.666402923938065,4234,4234 Penelakut and Thetis Islands,4234 Penelakut and Thetis Islands,423,Cowichan Valley North,423 Cowichan Valley North,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,1019,48.4949959986,Rural,MD,0.76,2,91.41470333333334,45.70735166666667,33.608288,170.730343
Penelakut and Thetis Islands,Cowichan District Hospital,Penelakut and Thetis Islands - Cowichan District Hospital,2.233277777777778,65.8506,-123.657480742097,49.0297436775279,-123.723323,48.785009,27.666402923938065,4234,4234 Penelakut and Thetis Islands,4234 Penelakut and Thetis Islands,423,Cowichan Valley North,423 Cowichan Valley North,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,1019,48.4949959986,Rural,ED_CTAS_1,3.9,4.5,187.31030333333334,93.65515166666667,51.108288,332.07374300000004
Penelakut and Thetis Islands,Cowichan District Hospital,Penelakut and Thetis Islands - Cowichan District Hospital,2.233277777777778,65.8506,-123.657480742097,49.0297436775279,-123.723323,48.785009,27.666402923938065,4234,4234 Penelakut and Thetis Islands,4234 Penelakut and Thetis Islands,423,Cowichan Valley North,423 Cowichan Valley North,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,1019,48.4949959986,Rural,ED_CTAS_4,2.7,4.5,150.66230333333334,75.33115166666667,51.108288,277.101743
Penelakut and Thetis Islands,Cowichan District Hospital,Penelakut and Thetis Islands - Cowichan District Hospital,2.233277777777778,65.8506,-123.657480742097,49.0297436775279,-123.723323,48.785009,27.666402923938065,4234,4234 Penelakut and Thetis Islands,4234 Penelakut and Thetis Islands,423,Cowichan Valley North,423 Cowichan Valley North,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,1019,48.4949959986,Rural,Hosp,53.6,26.75,1705.1483033333334,852.5741516666667,103.358288,2661.080743
Penelakut and Thetis Islands,Cowichan District Hospital,Penelakut and Thetis Islands - Cowichan District Hospital,2.233277777777778,65.8506,-123.657480742097,49.0297436775279,-123.723323,48.785009,27.666402923938065,4234,4234 Penelakut and Thetis Islands,4234 Penelakut and Thetis Islands,423,Cowichan Valley North,423 Cowichan Valley North,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,1019,48.4949959986,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Penticton,Penticton Regional Hospital,Penticton - Penticton Regional Hospital,0.5617222222222222,20.174,-119.565809077986,49.5506321148817,-119.578687,49.482657,7.623977198075305,1320,1320 Penticton,1320 Penticton,132,Penticton,132 Penticton,1,1 IHA,Interior,1 Interior,3 - Medium Urban,45174,1562.86421638,Urban,MD,0.76,3,40.36539666666667,20.182698333333335,12.68352,73.231615
Penticton,Penticton Regional Hospital,Penticton - Penticton Regional Hospital,0.5617222222222222,20.174,-119.565809077986,49.5506321148817,-119.578687,49.482657,7.623977198075305,1320,1320 Penticton,1320 Penticton,132,Penticton,132 Penticton,1,1 IHA,Interior,1 Interior,3 - Medium Urban,45174,1562.86421638,Urban,ED_CTAS_1,3.9,4.5,136.26099666666664,68.13049833333332,29.18352,233.57501499999995
Penticton,Penticton Regional Hospital,Penticton - Penticton Regional Hospital,0.5617222222222222,20.174,-119.565809077986,49.5506321148817,-119.578687,49.482657,7.623977198075305,1320,1320 Penticton,1320 Penticton,132,Penticton,132 Penticton,1,1 IHA,Interior,1 Interior,3 - Medium Urban,45174,1562.86421638,Urban,ED_CTAS_4,2.7,4.5,99.61299666666667,49.80649833333334,29.18352,178.60301500000003
